!date time U10 V10 air_pressure air_temperature relative_humidity cloud_cover short_wave
2018-01-01 00:00:00 2.468 -7.015 100.000 -9.863 71.459 0.857 0.000
2018-01-01 01:00:00 4.443 -5.570 100.000 -9.504 67.779 0.841 0.000
2018-01-01 02:00:00 3.067 -4.580 100.000 -9.989 67.853 0.720 0.000
2018-01-01 03:00:00 2.633 -5.131 100.000 -10.099 68.383 0.899 0.000
2018-01-01 04:00:00 4.073 -5.516 100.000 -10.150 69.148 0.806 0.000
2018-01-01 05:00:00 5.131 -2.177 100.000 -10.243 72.303 0.910 0.000
2018-01-01 06:00:00 5.209 -5.008 100.000 -10.171 71.975 0.616 0.000
2018-01-01 07:00:00 5.086 -4.541 100.000 -10.353 74.441 0.554 0.000
2018-01-01 08:00:00 4.922 -4.788 100.000 -10.468 74.553 0.472 0.000
2018-01-01 09:00:00 6.641 -5.092 100.000 -10.040 74.143 0.775 0.000
2018-01-01 10:00:00 7.295 -3.724 100.000 -9.495 74.682 0.775 0.000
2018-01-01 11:00:00 8.051 -2.194 100.000 -9.336 74.471 0.938 0.000
2018-01-01 12:00:00 8.962 -3.479 100.000 -9.075 78.334 0.837 0.000
2018-01-01 13:00:00 10.087 -1.293 100.000 -9.889 84.671 0.887 0.000
2018-01-01 14:00:00 11.822 1.049 100.000 -8.796 80.775 1.000 31.271
2018-01-01 15:00:00 11.626 -0.565 100.000 -8.670 79.005 0.860 121.916
2018-01-01 16:00:00 11.151 -3.603 100.000 -9.885 84.597 0.952 132.937
2018-01-01 17:00:00 12.127 -3.232 100.000 -9.778 80.620 1.000 123.417
2018-01-01 18:00:00 10.717 -3.619 100.000 -9.786 81.353 1.000 122.732
2018-01-01 19:00:00 10.530 -3.847 100.000 -9.563 81.026 0.808 191.896
2018-01-01 20:00:00 9.984 -2.515 100.000 -9.563 80.508 0.899 105.891
2018-01-01 21:00:00 9.823 -3.959 100.000 -9.322 77.732 0.811 51.314
2018-01-01 22:00:00 9.151 -4.661 100.000 -9.255 75.803 0.881 0.000
2018-01-01 23:00:00 9.177 -4.002 100.000 -8.928 77.051 0.908 0.000
2018-01-02 00:00:00 9.049 -4.133 100.000 -8.934 77.431 0.907 0.000
2018-01-02 01:00:00 9.320 -3.964 100.000 -8.818 76.690 1.000 0.000
2018-01-02 02:00:00 9.176 -3.391 100.000 -8.759 77.278 0.907 0.000
2018-01-02 03:00:00 9.648 -3.495 100.000 -8.761 77.910 1.000 0.000
2018-01-02 04:00:00 9.527 -2.957 100.000 -8.848 78.124 1.000 0.000
2018-01-02 05:00:00 9.455 -2.956 100.000 -9.022 77.987 1.000 0.000
2018-01-02 06:00:00 9.731 -1.547 100.000 -9.003 79.581 1.000 0.000
2018-01-02 07:00:00 10.802 -0.141 100.000 -9.377 85.186 1.000 0.000
2018-01-02 08:00:00 12.049 1.072 100.000 -8.416 79.620 1.000 0.000
2018-01-02 09:00:00 12.419 3.741 100.000 -8.426 78.183 1.000 0.000
2018-01-02 10:00:00 11.008 3.007 100.000 -8.688 77.551 0.815 0.000
2018-01-02 11:00:00 10.109 4.028 100.000 -8.695 77.398 0.815 0.000
2018-01-02 12:00:00 11.501 4.009 100.000 -8.649 77.216 0.907 0.000
2018-01-02 13:00:00 12.196 4.772 100.000 -8.588 77.929 1.000 0.000
2018-01-02 14:00:00 13.839 4.607 100.000 -8.434 79.392 1.000 31.292
2018-01-02 15:00:00 14.499 5.122 100.000 -8.266 78.223 0.889 113.482
2018-01-02 16:00:00 15.147 4.227 100.000 -8.077 75.316 0.767 209.728
2018-01-02 17:00:00 14.790 4.204 100.000 -7.564 71.330 0.655 276.952
2018-01-02 18:00:00 15.110 3.321 100.000 -7.372 71.046 0.454 308.012
2018-01-02 19:00:00 14.583 4.049 100.000 -7.005 68.500 0.373 267.915
2018-01-02 20:00:00 13.613 4.372 100.000 -6.618 65.217 0.373 182.128
2018-01-02 21:00:00 13.842 4.905 100.000 -6.638 58.435 0.373 73.178
2018-01-02 22:00:00 12.351 5.720 100.000 -7.097 64.638 0.373 0.000
2018-01-02 23:00:00 11.930 5.184 100.000 -7.471 64.825 0.280 0.000
2018-01-03 00:00:00 12.077 5.637 100.000 -8.042 66.663 0.277 0.000
2018-01-03 01:00:00 12.500 5.054 100.000 -8.316 67.269 0.278 0.000
2018-01-03 02:00:00 10.733 5.651 100.000 -8.505 67.211 0.278 0.000
2018-01-03 03:00:00 10.788 6.045 100.000 -8.723 67.429 0.370 0.000
2018-01-03 04:00:00 10.140 6.103 100.000 -9.027 69.424 0.370 0.000
2018-01-03 05:00:00 9.852 5.670 100.000 -9.489 71.832 0.277 0.000
2018-01-03 06:00:00 8.293 5.893 100.000 -9.601 70.950 0.280 0.000
2018-01-03 07:00:00 9.196 5.999 100.000 -9.624 71.307 0.302 0.000
2018-01-03 08:00:00 8.615 5.692 100.000 -9.305 70.962 0.388 0.000
2018-01-03 09:00:00 9.486 7.249 100.000 -8.980 70.780 0.380 0.000
2018-01-03 10:00:00 9.201 6.141 100.000 -8.864 71.391 0.334 0.000
2018-01-03 11:00:00 8.110 7.027 100.000 -8.769 71.507 0.277 0.000
2018-01-03 12:00:00 9.450 6.098 100.000 -8.722 71.045 0.370 0.000
2018-01-03 13:00:00 8.547 7.055 100.000 -8.344 68.670 0.343 0.000
2018-01-03 14:00:00 8.840 8.456 100.000 -8.044 67.843 0.659 69.807
2018-01-03 15:00:00 8.655 6.539 100.000 -7.400 64.923 0.907 107.947
2018-01-03 16:00:00 7.523 7.808 100.000 -6.393 55.715 0.982 117.521
2018-01-03 17:00:00 8.427 6.934 100.000 -5.765 53.985 0.973 142.630
2018-01-03 18:00:00 6.651 8.969 100.000 -5.498 55.934 1.000 123.908
2018-01-03 19:00:00 8.377 6.825 100.000 -5.243 56.173 1.000 105.567
2018-01-03 20:00:00 7.667 6.426 100.000 -5.019 56.505 1.000 72.031
2018-01-03 21:00:00 9.093 5.880 100.000 -5.126 59.698 1.000 29.336
2018-01-03 22:00:00 8.945 3.877 100.000 -5.239 62.051 1.000 0.000
2018-01-03 23:00:00 10.568 4.481 100.000 -5.330 71.489 1.000 0.000
2018-01-04 00:00:00 10.408 4.097 100.000 -5.699 76.232 1.000 0.000
2018-01-04 01:00:00 10.939 2.183 100.000 -6.419 80.858 1.000 0.000
2018-01-04 02:00:00 11.804 2.083 100.000 -6.686 82.847 1.000 0.000
2018-01-04 03:00:00 9.839 1.030 100.000 -7.045 83.081 0.907 0.000
2018-01-04 04:00:00 8.810 0.198 100.000 -6.757 81.149 1.000 0.000
2018-01-04 05:00:00 7.899 0.130 100.000 -6.722 82.426 1.000 0.000
2018-01-04 06:00:00 7.593 -1.344 100.000 -6.593 81.023 0.999 0.000
2018-01-04 07:00:00 6.542 -3.537 100.000 -6.674 83.347 0.999 0.000
2018-01-04 08:00:00 5.074 -6.215 100.000 -7.061 81.575 0.976 0.000
2018-01-04 09:00:00 4.937 -5.751 100.000 -7.443 80.815 0.979 0.000
2018-01-04 10:00:00 4.229 -6.952 100.000 -7.751 81.556 0.908 0.000
2018-01-04 11:00:00 4.363 -7.201 100.000 -8.165 77.504 0.944 0.000
2018-01-04 12:00:00 4.207 -6.904 100.000 -8.986 80.354 0.907 0.000
2018-01-04 13:00:00 3.380 -8.378 100.000 -8.803 80.858 1.000 0.000
2018-01-04 14:00:00 3.008 -8.831 100.000 -8.951 81.236 0.907 45.979
2018-01-04 15:00:00 4.064 -9.060 100.000 -8.991 79.073 0.815 134.742
2018-01-04 16:00:00 5.835 -9.073 100.000 -9.226 76.641 0.723 223.503
2018-01-04 17:00:00 5.177 -9.525 100.000 -9.388 78.823 0.723 260.388
2018-01-04 18:00:00 5.279 -9.630 100.000 -9.622 77.677 0.724 259.734
2018-01-04 19:00:00 5.963 -8.171 100.000 -9.837 78.372 0.716 223.678
2018-01-04 20:00:00 6.153 -9.066 100.000 -10.168 78.110 0.710 154.164
2018-01-04 21:00:00 5.476 -9.825 100.000 -10.266 78.858 0.697 64.552
2018-01-04 22:00:00 5.381 -9.267 100.000 -10.778 79.697 0.652 0.000
2018-01-04 23:00:00 5.895 -9.313 100.000 -11.180 79.337 0.650 0.000
2018-01-05 00:00:00 5.128 -10.014 100.000 -11.346 79.136 0.771 0.000
2018-01-05 01:00:00 4.909 -8.808 100.000 -11.863 80.182 0.863 0.000
2018-01-05 02:00:00 6.239 -7.728 100.000 -12.096 81.193 0.882 0.000
2018-01-05 03:00:00 5.297 -7.583 100.000 -12.363 79.910 0.864 0.000
2018-01-05 04:00:00 6.900 -6.071 100.000 -12.720 80.535 0.789 0.000
2018-01-05 05:00:00 6.105 -6.184 100.000 -13.007 81.187 0.698 0.000
2018-01-05 06:00:00 6.230 -6.107 100.000 -12.939 82.924 0.641 0.000
2018-01-05 07:00:00 4.985 -6.001 100.000 -13.272 81.173 0.698 0.000
2018-01-05 08:00:00 4.488 -6.788 100.000 -13.131 82.321 0.698 0.000
2018-01-05 09:00:00 6.007 -6.001 100.000 -13.418 83.028 0.641 0.000
2018-01-05 10:00:00 5.692 -5.819 100.000 -13.478 84.199 0.882 0.000
2018-01-05 11:00:00 5.913 -5.419 100.000 -13.362 84.133 0.882 0.000
2018-01-05 12:00:00 6.228 -5.235 100.000 -13.418 84.321 0.789 0.000
2018-01-05 13:00:00 5.869 -5.370 100.000 -13.334 83.608 0.697 0.000
2018-01-05 14:00:00 5.948 -5.486 100.000 -12.992 82.765 0.679 69.019
2018-01-05 15:00:00 6.142 -6.030 100.000 -12.757 82.054 0.614 171.558
2018-01-05 16:00:00 6.463 -4.251 100.000 -12.710 80.897 0.650 241.528
2018-01-05 17:00:00 7.441 -5.149 100.000 -12.664 80.775 0.742 255.665
2018-01-05 18:00:00 7.357 -4.645 100.000 -12.472 80.391 0.632 285.395
2018-01-05 19:00:00 7.455 -5.414 100.000 -12.450 79.736 0.724 223.275
2018-01-05 20:00:00 7.122 -5.132 100.000 -12.471 79.089 0.724 153.507
2018-01-05 21:00:00 7.154 -3.572 100.000 -12.358 77.712 0.817 55.848
2018-01-05 22:00:00 7.344 -4.144 100.000 -12.394 77.111 0.798 0.000
2018-01-05 23:00:00 8.652 -4.874 100.000 -12.379 77.323 0.890 0.000
2018-01-06 00:00:00 8.284 -4.793 100.000 -13.179 79.186 0.956 0.000
2018-01-06 01:00:00 8.703 -6.545 100.000 -13.218 77.185 0.861 0.000
2018-01-06 02:00:00 8.921 -6.320 100.000 -13.379 78.017 0.956 0.000
2018-01-06 03:00:00 9.871 -4.507 100.000 -13.142 77.156 0.908 0.000
2018-01-06 04:00:00 9.309 -6.085 100.000 -13.298 77.324 0.993 0.000
2018-01-06 05:00:00 7.661 -6.335 100.000 -13.311 75.425 0.849 0.000
2018-01-06 06:00:00 7.763 -5.711 100.000 -13.767 77.306 0.488 0.000
2018-01-06 07:00:00 7.855 -4.003 100.000 -13.873 78.850 0.549 0.000
2018-01-06 08:00:00 6.164 -4.629 100.000 -13.977 79.099 0.644 0.000
2018-01-06 09:00:00 6.550 -4.278 100.000 -14.048 79.923 0.659 0.000
2018-01-06 10:00:00 6.849 -3.682 100.000 -14.092 80.275 0.762 0.000
2018-01-06 11:00:00 5.987 -5.099 100.000 -14.195 80.390 0.748 0.000
2018-01-06 12:00:00 6.894 -4.273 100.000 -14.474 80.322 0.685 0.000
2018-01-06 13:00:00 5.234 -5.613 100.000 -14.838 82.613 0.518 0.000
2018-01-06 14:00:00 6.710 -5.855 100.000 -14.710 81.404 0.518 77.337
2018-01-06 15:00:00 6.769 -4.713 100.000 -13.571 79.965 0.750 150.376
2018-01-06 16:00:00 4.525 -6.201 100.000 -12.295 80.330 0.658 240.805
2018-01-06 17:00:00 4.855 -7.043 100.000 -11.887 77.791 0.566 299.902
2018-01-06 18:00:00 5.780 -2.968 100.000 -12.181 73.153 0.703 269.003
2018-01-06 19:00:00 5.313 -4.154 100.000 -12.060 73.263 0.750 217.569
2018-01-06 20:00:00 5.420 -3.634 100.000 -12.237 73.762 0.762 147.748
2018-01-06 21:00:00 4.822 -3.025 100.000 -12.339 75.541 0.798 59.277
2018-01-06 22:00:00 3.897 -2.662 100.000 -12.578 74.865 0.780 0.000
2018-01-06 23:00:00 4.973 -1.887 100.000 -13.105 76.906 0.780 0.000
2018-01-07 00:00:00 4.495 -2.033 100.000 -13.349 76.844 0.455 0.000
2018-01-07 01:00:00 4.277 -1.689 100.000 -13.956 78.988 0.298 0.000
2018-01-07 02:00:00 3.787 -0.935 100.000 -14.529 80.562 0.656 0.000
2018-01-07 03:00:00 5.915 0.807 100.000 -12.510 78.898 0.721 0.000
2018-01-07 04:00:00 5.267 3.191 100.000 -11.926 75.675 0.500 0.000
2018-01-07 05:00:00 4.363 3.836 100.000 -12.529 76.777 0.195 0.000
2018-01-07 06:00:00 4.367 5.049 100.000 -12.537 78.139 0.169 0.000
2018-01-07 07:00:00 2.065 5.750 100.000 -12.824 79.479 0.000 0.000
2018-01-07 08:00:00 3.622 6.349 100.000 -13.123 79.131 0.000 0.000
2018-01-07 09:00:00 3.418 6.562 100.000 -13.002 80.121 0.000 0.000
2018-01-07 10:00:00 2.768 7.019 100.000 -12.757 78.743 0.185 0.000
2018-01-07 11:00:00 2.658 7.950 100.000 -12.632 78.128 0.290 0.000
2018-01-07 12:00:00 3.624 7.364 100.000 -11.546 75.607 0.528 0.000
2018-01-07 13:00:00 4.651 7.704 100.000 -10.867 76.485 0.538 0.000
2018-01-07 14:00:00 5.436 9.621 100.000 -10.060 75.184 0.604 74.240
2018-01-07 15:00:00 6.595 11.085 100.000 -8.965 73.806 0.818 135.785
2018-01-07 16:00:00 6.002 8.928 100.000 -7.840 68.203 0.622 249.162
2018-01-07 17:00:00 5.350 9.657 100.000 -7.137 62.692 0.756 253.591
2018-01-07 18:00:00 6.284 11.681 100.000 -6.362 58.492 0.897 191.164
2018-01-07 19:00:00 6.288 10.877 100.000 -5.408 51.737 0.952 136.282
2018-01-07 20:00:00 6.459 13.622 100.000 -5.088 54.686 0.982 82.860
2018-01-07 21:00:00 4.889 12.352 100.000 -4.596 55.421 0.982 35.638
2018-01-07 22:00:00 5.443 12.803 100.000 -4.020 57.310 1.000 0.000
2018-01-07 23:00:00 6.115 13.203 100.000 -3.351 53.932 1.000 0.000
2018-01-08 00:00:00 5.972 12.739 100.000 -2.199 54.310 1.000 0.000
2018-01-08 01:00:00 7.234 11.678 100.000 -1.813 57.635 1.000 0.000
2018-01-08 02:00:00 6.038 12.500 100.000 -1.307 58.608 1.000 0.000
2018-01-08 03:00:00 6.084 11.186 100.000 -0.511 62.144 1.000 0.000
2018-01-08 04:00:00 6.288 9.563 100.000 -0.744 67.856 1.000 0.000
2018-01-08 05:00:00 6.892 9.808 100.000 -0.152 65.542 1.000 0.000
2018-01-08 06:00:00 5.720 8.100 100.000 -0.042 66.652 1.000 0.000
2018-01-08 07:00:00 4.433 9.278 100.000 0.152 68.560 1.000 0.000
2018-01-08 08:00:00 3.911 10.607 100.000 0.167 76.651 1.000 0.000
2018-01-08 09:00:00 3.906 10.856 100.000 -0.045 82.590 1.000 0.000
2018-01-08 10:00:00 4.391 10.151 100.000 0.005 87.841 1.000 0.000
2018-01-08 11:00:00 5.360 8.800 100.000 0.132 92.427 1.000 0.000
2018-01-08 12:00:00 6.988 10.228 100.000 0.105 93.766 1.000 0.000
2018-01-08 13:00:00 7.467 9.307 100.000 0.331 94.101 1.000 0.000
2018-01-08 14:00:00 8.609 8.680 100.000 0.597 94.670 1.000 32.169
2018-01-08 15:00:00 7.821 6.714 100.000 0.724 94.993 1.000 75.361
2018-01-08 16:00:00 9.953 6.950 100.000 0.978 95.258 1.000 109.095
2018-01-08 17:00:00 9.560 5.731 100.000 0.996 96.234 1.000 127.413
2018-01-08 18:00:00 10.473 4.124 100.000 1.242 94.786 1.000 127.643
2018-01-08 19:00:00 9.434 3.574 100.000 1.236 94.939 1.000 109.753
2018-01-08 20:00:00 10.221 3.526 100.000 1.260 95.334 0.993 79.119
2018-01-08 21:00:00 10.010 4.335 100.000 1.276 93.172 0.882 52.321
2018-01-08 22:00:00 9.044 3.712 100.000 1.310 90.680 0.789 0.000
2018-01-08 23:00:00 9.834 4.274 100.000 1.189 90.262 0.789 0.000
2018-01-09 00:00:00 9.408 5.185 100.000 1.306 89.121 0.864 0.000
2018-01-09 01:00:00 8.809 3.809 100.000 1.129 89.317 0.752 0.000
2018-01-09 02:00:00 7.384 2.009 100.000 1.266 88.155 0.530 0.000
2018-01-09 03:00:00 8.449 1.880 100.000 1.168 87.394 0.537 0.000
2018-01-09 04:00:00 8.912 1.020 100.000 0.961 86.759 0.653 0.000
2018-01-09 05:00:00 9.320 0.837 100.000 0.732 86.299 0.679 0.000
2018-01-09 06:00:00 8.668 1.731 100.000 0.413 88.253 0.656 0.000
2018-01-09 07:00:00 9.172 2.305 100.000 -0.005 91.082 0.472 0.000
2018-01-09 08:00:00 8.828 1.828 100.000 -0.354 90.727 0.472 0.000
2018-01-09 09:00:00 8.553 1.705 100.000 -0.466 91.646 0.528 0.000
2018-01-09 10:00:00 8.243 1.370 100.000 -1.007 92.775 0.528 0.000
2018-01-09 11:00:00 8.488 0.738 100.000 -1.224 93.217 0.790 0.000
2018-01-09 12:00:00 8.448 0.332 100.000 -1.679 93.203 0.789 0.000
2018-01-09 13:00:00 7.694 0.051 100.000 -1.703 94.318 0.882 0.000
2018-01-09 14:00:00 6.818 -0.026 100.000 -1.635 92.503 0.789 61.705
2018-01-09 15:00:00 6.721 -0.069 100.000 -1.176 90.701 0.789 144.172
2018-01-09 16:00:00 6.420 -0.316 100.000 -0.571 88.355 0.775 213.486
2018-01-09 17:00:00 6.677 -0.984 100.000 -0.408 87.987 0.867 208.976
2018-01-09 18:00:00 7.250 -0.767 100.000 -0.342 85.226 0.859 213.671
2018-01-09 19:00:00 6.474 -0.602 100.000 -0.413 86.141 0.882 174.040
2018-01-09 20:00:00 4.693 -1.765 100.000 -0.287 84.232 0.882 121.541
2018-01-09 21:00:00 3.274 -2.100 100.000 -0.432 85.555 0.864 56.157
2018-01-09 22:00:00 1.073 -2.232 100.000 -0.631 84.659 0.798 0.000
2018-01-09 23:00:00 1.187 3.387 100.000 -1.647 87.767 0.719 0.000
2018-01-10 00:00:00 -2.460 2.410 100.000 -2.351 87.074 0.305 0.000
2018-01-10 01:00:00 -3.643 2.148 100.000 -2.572 87.005 0.396 0.000
2018-01-10 02:00:00 -3.701 2.432 100.000 -2.987 86.160 0.556 0.000
2018-01-10 03:00:00 -2.313 3.908 100.000 -3.895 85.832 0.167 0.000
2018-01-10 04:00:00 -2.910 3.276 100.000 -3.646 85.324 0.026 0.000
2018-01-10 05:00:00 -3.889 3.291 100.000 -4.160 85.104 0.023 0.000
2018-01-10 06:00:00 -3.229 3.683 100.000 -4.238 87.570 0.000 0.000
2018-01-10 07:00:00 -2.804 5.480 100.000 -3.724 84.310 0.000 0.000
2018-01-10 08:00:00 -3.869 4.863 100.000 -3.658 83.420 0.354 0.000
2018-01-10 09:00:00 -3.981 3.713 100.000 -2.985 81.905 0.020 0.000
2018-01-10 10:00:00 -4.139 5.008 100.000 -3.047 82.543 0.000 0.000
2018-01-10 11:00:00 -3.156 4.882 100.000 -2.451 82.356 0.185 0.000
2018-01-10 12:00:00 -2.705 6.725 100.000 -2.398 82.647 0.092 0.000
2018-01-10 13:00:00 -2.902 6.236 100.000 -2.127 81.224 0.398 0.000
2018-01-10 14:00:00 -1.941 8.139 100.000 -1.318 83.096 0.518 79.844
2018-01-10 15:00:00 -1.703 8.405 100.000 -0.371 86.882 0.589 179.024
2018-01-10 16:00:00 -1.338 9.455 100.000 1.128 90.568 0.853 186.101
2018-01-10 17:00:00 -2.088 8.944 100.000 2.280 88.169 1.000 128.969
2018-01-10 18:00:00 -0.463 9.271 100.000 2.451 92.660 1.000 129.446
2018-01-10 19:00:00 -0.750 7.917 100.000 2.624 93.772 1.000 111.715
2018-01-10 20:00:00 -0.309 7.963 100.000 3.028 94.147 1.000 78.326
2018-01-10 21:00:00 0.085 7.929 100.000 3.344 93.660 1.000 35.076
2018-01-10 22:00:00 -0.145 8.226 100.000 3.547 92.346 1.000 0.000
2018-01-10 23:00:00 0.073 8.480 100.000 3.690 92.408 0.952 0.000
2018-01-11 00:00:00 0.622 7.906 100.000 3.886 91.531 0.952 0.000
2018-01-11 01:00:00 -0.000 7.676 100.000 3.848 90.873 0.880 0.000
2018-01-11 02:00:00 0.174 7.048 100.000 3.894 90.363 0.916 0.000
2018-01-11 03:00:00 0.484 8.092 100.000 4.475 87.850 0.884 0.000
2018-01-11 04:00:00 0.405 8.596 100.000 4.479 87.521 1.000 0.000
2018-01-11 05:00:00 0.061 8.671 100.000 4.643 87.421 1.000 0.000
2018-01-11 06:00:00 0.120 8.607 100.000 4.672 87.548 0.943 0.000
2018-01-11 07:00:00 0.574 8.584 100.000 4.846 86.770 0.874 0.000
2018-01-11 08:00:00 0.998 8.304 100.000 4.843 87.562 0.918 0.000
2018-01-11 09:00:00 0.396 8.899 100.000 4.885 87.235 1.000 0.000
2018-01-11 10:00:00 0.892 8.721 100.000 4.869 87.751 1.000 0.000
2018-01-11 11:00:00 1.033 8.904 100.000 4.927 88.293 1.000 0.000
2018-01-11 12:00:00 0.910 9.542 100.000 4.992 88.596 1.000 0.000
2018-01-11 13:00:00 1.203 8.530 100.000 5.014 88.948 0.848 0.000
2018-01-11 14:00:00 0.668 9.342 100.000 4.934 89.236 0.820 59.699
2018-01-11 15:00:00 0.713 9.521 100.000 5.092 89.334 0.704 163.773
2018-01-11 16:00:00 -0.157 10.083 100.000 5.472 88.926 0.656 247.903
2018-01-11 17:00:00 0.132 9.446 100.000 5.758 88.925 0.537 313.645
2018-01-11 18:00:00 0.245 9.398 100.000 5.877 90.261 0.897 196.599
2018-01-11 19:00:00 0.294 6.896 100.000 5.625 92.317 1.000 112.757
2018-01-11 20:00:00 -0.199 5.896 100.000 5.593 91.787 0.942 103.421
2018-01-11 21:00:00 -0.053 7.309 100.000 5.457 95.470 1.000 36.016
2018-01-11 22:00:00 -1.221 7.958 100.000 5.304 96.407 1.000 0.000
2018-01-11 23:00:00 -1.792 8.215 100.000 5.388 96.530 1.000 0.000
2018-01-12 00:00:00 -0.896 8.732 100.000 5.616 96.592 0.972 0.000
2018-01-12 01:00:00 0.914 8.580 100.000 5.802 96.843 1.000 0.000
2018-01-12 02:00:00 -0.413 8.783 100.000 5.837 97.828 1.000 0.000
2018-01-12 03:00:00 1.110 6.511 100.000 5.847 98.889 1.000 0.000
2018-01-12 04:00:00 0.841 6.513 100.000 5.834 98.157 0.954 0.000
2018-01-12 05:00:00 0.350 7.728 100.000 5.978 98.150 0.918 0.000
2018-01-12 06:00:00 1.499 7.291 100.000 6.131 98.558 0.943 0.000
2018-01-12 07:00:00 1.292 8.031 100.000 6.157 97.838 0.943 0.000
2018-01-12 08:00:00 0.445 7.154 100.000 5.986 97.595 1.000 0.000
2018-01-12 09:00:00 -0.002 7.081 100.000 5.979 97.097 0.830 0.000
2018-01-12 10:00:00 0.725 5.900 100.000 6.893 90.320 0.974 0.000
2018-01-12 11:00:00 3.830 4.095 100.000 4.876 100.000 1.000 0.000
2018-01-12 12:00:00 4.582 -1.662 100.000 6.547 96.098 1.000 0.000
2018-01-12 13:00:00 4.028 -2.901 100.000 6.643 93.707 1.000 0.000
2018-01-12 14:00:00 3.695 -9.432 100.000 3.078 91.430 1.000 33.478
2018-01-12 15:00:00 2.028 -10.438 100.000 0.876 95.881 1.000 77.367
2018-01-12 16:00:00 1.206 -7.382 100.000 0.251 95.183 1.000 111.780
2018-01-12 17:00:00 1.373 -7.274 100.000 -0.393 95.746 1.000 130.704
2018-01-12 18:00:00 1.858 -8.104 100.000 -1.333 96.205 1.000 131.421
2018-01-12 19:00:00 1.397 -5.697 100.000 -1.943 93.397 1.000 113.837
2018-01-12 20:00:00 0.013 -5.748 100.000 -2.841 94.113 1.000 80.448
2018-01-12 21:00:00 -0.507 -5.676 100.000 -3.571 92.592 1.000 36.986
2018-01-12 22:00:00 0.098 -5.435 100.000 -4.493 92.039 1.000 0.000
2018-01-12 23:00:00 -0.438 -6.254 100.000 -4.980 90.884 1.000 0.000
2018-01-13 00:00:00 -0.867 -7.057 100.000 -5.270 89.000 0.993 0.000
2018-01-13 01:00:00 -1.238 -6.561 100.000 -5.632 90.796 1.000 0.000
2018-01-13 02:00:00 -1.967 -6.726 100.000 -6.143 88.524 1.000 0.000
2018-01-13 03:00:00 -1.234 -5.790 100.000 -6.668 89.054 0.993 0.000
2018-01-13 04:00:00 -1.241 -6.206 100.000 -6.738 85.786 0.987 0.000
2018-01-13 05:00:00 -1.267 -6.557 100.000 -6.933 83.396 0.994 0.000
2018-01-13 06:00:00 -1.099 -5.907 100.000 -7.441 84.879 0.994 0.000
2018-01-13 07:00:00 -0.361 -6.214 100.000 -7.615 82.690 0.994 0.000
2018-01-13 08:00:00 -0.818 -5.336 100.000 -7.958 80.981 0.987 0.000
2018-01-13 09:00:00 -1.008 -5.762 100.000 -8.199 77.137 0.975 0.000
2018-01-13 10:00:00 -0.701 -6.122 100.000 -8.275 77.441 0.975 0.000
2018-01-13 11:00:00 -0.535 -6.436 100.000 -8.589 78.350 0.805 0.000
2018-01-13 12:00:00 -0.072 -6.941 100.000 -8.883 79.023 0.739 0.000
2018-01-13 13:00:00 0.682 -9.670 100.000 -9.087 79.267 0.567 0.000
2018-01-13 14:00:00 0.518 -9.670 100.000 -9.122 78.641 0.475 84.085
2018-01-13 15:00:00 -0.567 -9.963 100.000 -8.939 79.103 0.572 184.855
2018-01-13 16:00:00 -0.913 -9.673 100.000 -8.797 77.839 0.423 283.903
2018-01-13 17:00:00 -0.285 -8.813 100.000 -8.709 75.594 0.460 328.217
2018-01-13 18:00:00 0.099 -8.482 100.000 -8.368 80.385 0.655 296.201
2018-01-13 19:00:00 1.887 -8.194 100.000 -8.305 77.550 0.800 214.905
2018-01-13 20:00:00 3.357 -8.184 100.000 -8.232 74.441 0.647 183.543
2018-01-13 21:00:00 3.754 -6.869 100.000 -8.432 74.182 0.768 74.700
2018-01-13 22:00:00 3.322 -7.276 100.000 -8.676 74.534 0.768 0.000
2018-01-13 23:00:00 2.466 -6.634 100.000 -9.001 75.572 0.676 0.000
2018-01-14 00:00:00 3.023 -4.876 100.000 -9.172 75.731 0.731 0.000
2018-01-14 01:00:00 2.790 -6.076 100.000 -9.340 74.849 0.683 0.000
2018-01-14 02:00:00 3.579 -5.122 100.000 -9.592 76.560 0.847 0.000
2018-01-14 03:00:00 2.490 -4.459 100.000 -9.563 76.287 0.697 0.000
2018-01-14 04:00:00 2.803 -3.905 100.000 -9.624 75.866 0.718 0.000
2018-01-14 05:00:00 3.412 -2.772 100.000 -10.213 78.996 0.813 0.000
2018-01-14 06:00:00 2.836 -1.315 100.000 -10.392 80.684 0.551 0.000
2018-01-14 07:00:00 3.292 -1.710 100.000 -10.507 80.383 0.518 0.000
2018-01-14 08:00:00 4.158 0.018 100.000 -9.146 80.155 0.603 0.000
2018-01-14 09:00:00 4.308 1.931 100.000 -9.390 79.689 0.896 0.000
2018-01-14 10:00:00 5.103 2.956 100.000 -9.212 77.620 0.906 0.000
2018-01-14 11:00:00 4.327 3.717 100.000 -9.365 78.609 0.943 0.000
2018-01-14 12:00:00 5.853 4.042 100.000 -9.322 78.068 0.587 0.000
2018-01-14 13:00:00 5.156 3.664 100.000 -9.172 76.571 0.693 0.000
2018-01-14 14:00:00 4.444 4.284 100.000 -8.480 76.369 0.518 83.718
2018-01-14 15:00:00 5.536 3.775 100.000 -7.449 71.449 0.533 190.334
2018-01-14 16:00:00 4.435 3.585 100.000 -6.355 59.964 0.500 278.543
